name,subway,distance,service_rating,price,environment_rating,overall_rating,location_lat,location_lng
皇廷俱乐部(兴华路),天平架,154,0,300,0,-1,23.16513,113.32641
足域休闲会馆,天平架,494,0,78,0,1,23.162813,113.32386
银河大酒店休闲服务中心,天平架,859,0,88,0,1,23.17181,113.33233
粤都保健沐足,天平架,722,0,98,0,2,23.163336,113.33466
燕岭自然养生堂,天平架,499,0,78,0,5,23.165207,113.3328
青松健盲人按摩所,天平架,693,0,55,0,4,23.161839,113.32223
鼎龙国际俱乐部,天平架,817,0,300,0,5,23.161055,113.32134
安然纳米汗蒸馆(五仙花园店),天平架,753,0,76,0,4.6,23.171993,113.32726
X先生密室,公园前,40,0,87,0,4.1,23.131378,113.27037
南方剧院,公园前,288,0,50,0,4.2,23.129725,113.27254
活力无限KTV(北京路店),公园前,754,0,61,0,3.9,23.127003,113.27603
第哥休闲会所,公园前,510,0,148,0,3.5,23.135609,113.27317
风吕足道休闲中心,公园前,685,0,101,0,3.8,23.127258,113.27535
唐潮棋牌,公园前,687,0,50,0,3.3,23.125984,113.273346
广州五航商务服务有限公司,公园前,62,0,5000,0,-1,23.131256,113.2702
真精彩新派桑拿菜,公园前,634,0,58,0,4.2,23.13036,113.27669
塔罗牌魔法屋,公园前,276,0,98,0,-1,23.132042,113.27331
聚脚点沐足棋艺光塔路连锁旗舰店,公园前,827,0,58,0,4.3,23.12962,113.262856
康乐盲人按摩中心,公园前,447,0,91,0,4.5,23.131824,113.26627
小朱沐足馆(北京路店),公园前,752,0,89,0,4.3,23.127487,113.27645
启悦沐足,公园前,876,0,198,0,3.5,23.124104,113.26814
瓦匠工社,公园前,767,0,61,0,4.7,23.133406,113.26339
广州声工场录音棚(扬声影视),公园前,847,0,497,0,5,23.129707,113.27866
逃出广州,公园前,763,0,68,0,4,23.12757,113.27665
谜室,公园前,575,0,53,0,-1,23.127342,113.27377
小李盲人按摩(德政北路),公园前,972,0,56,0,4.8,23.135363,113.27925
艺水坊会所,京溪南方医院,37,0,110,0,3.9,23.191319,113.33281
广州金逸国际影城(太阳城店),京溪南方医院,293,0,50,0,4,23.193323,113.334045
美康休闲,京溪南方医院,130,0,108,0,3.6,23.190908,113.331406
鼎宝国际休闲会所,京溪南方医院,208,0,317,0,3.5,23.189419,113.33158
爱琴海KTV(梅花园店),京溪南方医院,664,0,135,0,4.4,23.187347,113.32753
客家王休闲会馆,京溪南方医院,822,0,326,0,2.1,23.19835,113.33358
天使城桑拿,京溪南方医院,606,0,278,0,3,23.187462,113.328156
金和国际水汇,京溪南方医院,828,0,350,0,3.4,23.184893,113.328026
卡卡量贩式KTV,京溪南方医院,893,1.7,51,2,3.3,23.184345,113.32778
康足园,京溪南方医院,681,0,61,0,4.1,23.19706,113.33369
尚御堂(京溪店),京溪南方医院,649,0,117,0,4.7,23.187866,113.33803
梅花园林宾馆-梅园休闲中心,京溪南方医院,828,0,102,0,2.4,23.185131,113.327675
轩昂阁沐足推拿,京溪南方医院,550,0,80,0,3.5,23.188168,113.328255
云景名都会所,京溪南方医院,386,0,53,0,4.5,23.188831,113.33563
林氏扶芫总院,京溪南方医院,424,0,130,0,3.5,23.188148,113.33543
梅宾休闲中心,京溪南方医院,962,0,98,0,3.7,23.183975,113.32719
合一棋牌沐足,京溪南方医院,814,0,58,0,4,23.197924,113.33527
华旗纳米养生(圣地大厦店),京溪南方医院,582,0,68,0,-1,23.18786,113.32811
玄和堂养生馆,京溪南方医院,702,0,98,0,3,23.185555,113.329185
国康中医推拿,京溪南方医院,992,0,69,0,4.1,23.182232,113.33089
沙湾水汇,沙贝,329,0,268,0,2.6,23.156782,113.21495
月都城桑拿沐足,沙贝,808,0,220,0,3,23.165016,113.216415
魅力金莎KTV,沙贝,814,0,159,0,4.4,23.165112,113.21662
福康盲人按摩沐足,沙贝,622,0,78,0,4.7,23.162357,113.21428
安然纳米汗蒸馆(金沙洲店),沙贝,822,0,96,0,4.4,23.165005,113.21577
翡翠国际水会,暹岗,840,0,231,0,4.3,23.17695,113.4586
战国沐足(高德汇店),暹岗,968,0,108,0,3.5,23.17398,113.458405
粤明休闲会馆,东晓南,411,0,380,0,2.6,23.073801,113.30009
盈通国际水会,东晓南,774,0,198,0,3.5,23.08025,113.29392
劲派KTV,东晓南,519,0,57,0,3.4,23.073755,113.29772
水晶宫商务休闲会馆,东晓南,655,0,323,0,3.4,23.07272,113.3047
富侨健康休闲中心,东晓南,294,0,87,0,3.3,23.077213,113.30372
岸尚水堂水疗会馆,东晓南,962,0,404,0,2.3,23.069464,113.304504
南悦休闲会所,东晓南,584,0,280,0,2.8,23.07495,113.30588
泰丰休闲会所,东晓南,530,0,100,0,2.9,23.073473,113.29795
江南水湾休闲会所,东晓南,979,0,241,0,3,23.081856,113.292564
维雅沐足,东晓南,460,0,65,0,3.2,23.077463,113.30535
东晶富足堂,东晓南,528,0,108,0,3.9,23.072731,113.30011
大唐远足,东晓南,457,0,98,0,4.6,23.075785,113.29675
盈通桑拿有限公司,东晓南,769,0,198,0,5,23.079914,113.29382
嘉乐城休闲中心,东晓南,876,0,68,0,3.2,23.076603,113.309364
露霖轩休闲中心,车陂南,447,0,120,0,2.7,23.125967,113.396996
靓之堂(骏景欣颜坊店),车陂南,838,0,96,0,5,23.12701,113.39053
南美休闲会馆(滨江西路店),文化公园,564,4,170,3.5,3.7,23.110128,113.25717
玉龙阁桑拿健康中心,文化公园,436,0,316,0,2.6,23.11384,113.25215
新新按摩院(一德路店),文化公园,678,0,50,0,5,23.118473,113.261734
东亚会会所,文化公园,897,0,146,0,3.7,23.117022,113.26471
沙面保健中心,文化公园,883,0,128,0,5,23.113974,113.24763
足之轩沐足,文化公园,843,0,72,0,4.5,23.116335,113.26432
广州大剧院,五羊邨,960,0,298,0,4.7,23.121054,113.32866
益康推拿,五羊邨,212,0,60,0,4.8,23.123875,113.32052
水汇国际休闲会所,五羊邨,471,0,332,0,3.6,23.129568,113.32285
非凡足迹(广州珠江新城店),五羊邨,261,0,257,0,4.6,23.123901,113.32235
新花桑拿中心,五羊邨,757,0,500,0,3,23.125631,113.31339
康逸居沐足推拿(花城大道店),五羊邨,479,0,143,0,3.7,23.12474,113.325356
东兴沐足休闲阁,五羊邨,606,0,53,0,4.4,23.122149,113.31635
慧足轩大型休闲中心,五羊邨,465,0,80,0,4.2,23.125065,113.32529
汉园春水疗会所,五羊邨,787,0,200,0,5,23.119877,113.31653
清水沐居,五羊邨,582,0,66,0,4.2,23.122604,113.31626
御足堂(五羊店),五羊邨,696,0,97,0,3.9,23.12597,113.31399
乐驰棋艺馆,五羊邨,749,0,50,0,5,23.131514,113.316956
金燊汗蒸养生馆,五羊邨,751,0,88,0,4.5,23.126554,113.31349
金瑰休闲中心,桂城,666,0,88,0,3.3,23.043692,113.1486
皇都名钻KTV,桂城,657,0,475,0,2.6,23.043657,113.14794
h2真人密室逃脱,桂城,587,0,64,0,4.8,23.03261,113.14917
康泰盲人推拿,桂城,780,0,70,0,-1,23.034716,113.15468
龙之泉国际会所,鱼珠,807,0,196,0,3.8,23.112679,113.43541
熙棋沐足推拿城,鱼珠,322,0,218,0,3.3,23.1052,113.43574
天缘休闲中心第三分店,龙洞,978,0,63,0,3.7,23.19868,113.374725
新域夜总会,龙洞,870,0,96,0,3.9,23.199644,113.37605
富足阁,大沙东,52,0,88,0,3,23.111479,113.46479
水悦休闲会所,大沙东,731,0,138,0,3.7,23.106585,113.46897
新港成人之美成人用品店(黄埔分店),大沙东,376,0,95,0,-1,23.111155,113.46126
游戏天地,大沙东,604,0,100,0,4.3,23.106806,113.46293
足悦沐足休闲中心,大沙东,718,0,58,0,3,23.10638,113.46841
纳米汗蒸馆,大沙东,480,0,86,0,4.4,23.111921,113.460144
安康盲人推拿,大沙东,376,0,70,0,4.5,23.115131,113.46357
景运盲人按摩（黄埔店）,大沙东,405,0,60,0,4,23.10964,113.4679
足福堂(雅足堂。 键莱盲人),大沙东,550,0,60,0,3.9,23.108915,113.46058
永成盲人按摩休闲中心,大沙东,861,0,60,0,4.6,23.107292,113.458115
广州雅居乐花园会所,员岗,667,0,120,0,3,23.016006,113.37144
秀珊足,员岗,780,0,50,0,3.4,23.0168,113.367355
丽日沐足中心,魁奇路,520,0,85,0,4.1,23.004162,113.117195
湖城休闲会,魁奇路,808,0,58,0,1,22.999662,113.107285
云顶天境,魁奇路,873,0,189,0,3.7,23.007622,113.11379
吕师养生整脊中心(丽日店),魁奇路,511,0,88,0,3,22.999275,113.12013
安然纳米汗蒸馆(惠景城店),魁奇路,830,0,156,0,3,23.007183,113.11357
雅悦沐足阁,黄花岗,130,0,96,0,4.2,23.148455,113.30715
华旗纳米生活馆(黄花岗店),黄花岗,290,0,88,0,4.7,23.146582,113.303825
华山沐足休闲中心,黄花岗,891,0,80,0,3.5,23.140507,113.302124
健一推拿(水荫直街),黄花岗,975,0,59,0,4.2,23.144842,113.31563
暗流酒馆密室逃脱,黄花岗,892,0,73,0,5,23.140501,113.302124
金淘沐足中心,黄花岗,862,0,62,0,5,23.147594,113.29808
枕边游戏(环市东店),黄花岗,986,0,200,0,3.5,23.140446,113.312454
catwalk酒吧,林和西,390,0,100,0,4.3,23.147676,113.32657
决胜温莎,林和西,91,0,78,0,3,23.147928,113.33062
富城休闲中心,林和西,137,0,300,0,1.9,23.147688,113.32914
广州国会夜总会,林和西,556,0,842,0,4.2,23.151716,113.33256
御都SPA休闲会所,林和西,554,3,386,2.6,3.9,23.142708,113.332825
大汉休闲会所,林和西,552,0,98,0,4,23.151712,113.32822
九号行馆水疗城,林和西,956,0,258,0,3.9,23.155704,113.32945
飞扬电影城(正佳店),林和西,997,0,57,0,3.8,23.138704,113.33366
资元堂顶级休闲养生会所,林和西,198,0,90,0,3.7,23.147146,113.32841
新力沐足中心,林和西,633,0,96,0,4.9,23.149067,113.336174
天上皇宫休闲中心,林和西,826,0,79,0,4.2,23.14649,113.32229
逸安保健休闲中心,林和西,965,0,262,0,4.4,23.149311,113.33949
益元中医馆,林和西,597,0,87,0,4.8,23.15031,113.33507
威尔斯国际(商务)娱乐会所,林和西,574,0,65,0,4.3,23.144674,113.33529
圣丰索菲特大酒店-水疗中心,林和西,925,0,1500,0,5,23.144041,113.32195
康怡休闲会所,林和西,673,0,94,0,4,23.14871,113.33671
保络堂养生馆,林和西,529,0,126,0,4.9,23.145422,113.325516
伸适健(天河路店),林和西,538,0,138,0,3.8,23.1434,113.33369
Yoho Keon,林和西,578,0,85,0,4.4,23.152342,113.330376
颐康阁养生馆,林和西,743,0,94,0,4.2,23.153511,113.33257
华山沐足休闲中心,区庄,135,0,80,0,3.5,23.140507,113.302124
玉清池水疗会所,区庄,386,0,350,0,3.3,23.13678,113.3041
暗流酒馆密室逃脱,区庄,135,0,73,0,5,23.140501,113.302124
海上皇宫水疗会所,区庄,558,0,291,0,3.4,23.140924,113.298004
秘道Doors实景密室逃脱,区庄,299,0,54,0,4.9,23.137503,113.303276
御足堂(华粤店),区庄,461,0,113,0,4.4,23.140251,113.29889
康派沐足中心,区庄,644,0,78,0,3,23.134474,113.302376
足满堂(广联店),区庄,458,0,116,0,4,23.13737,113.30666
雅悦沐足阁,区庄,995,0,96,0,4.2,23.148455,113.30715
华旗纳米生活馆(黄花岗店),区庄,711,0,88,0,4.7,23.146582,113.303825
夜色俱乐部(艺星大厦),区庄,377,0,60,0,3,23.136812,113.30311
IMIX私加花园,区庄,819,0,64,0,4.2,23.142979,113.29598
金淘沐足中心,区庄,986,0,62,0,5,23.147594,113.29808
日康推拿,区庄,996,0,60,0,4.2,23.139599,113.29368
枕边游戏(环市东店),区庄,925,0,200,0,3.5,23.140446,113.312454
客家王休闲会馆,同和,529,0,326,0,2.1,23.19835,113.33358
德医行,同和,351,0,90,0,4.6,23.204884,113.33554
德安源沐足,同和,273,0,55,0,3.7,23.200605,113.33303
康足园,同和,672,0,61,0,4.1,23.19706,113.33369
合一棋牌沐足,同和,626,0,58,0,4,23.197924,113.33527
足盛堂,同和,341,0,97,0,5,23.20165,113.329765
安然纳米汗蒸馆(蟹石路),同和,404,0,55,0,5,23.199594,113.331505
逸康推拿理疗,杨箕,169,0,68,0,5,23.133585,113.313065
新花桑拿中心,杨箕,856,0,500,0,3,23.125631,113.31339
朝歌KTV,杨箕,795,0,69,0,3.8,23.140308,113.31349
健康人休闲中心(中山一分店),杨箕,383,0,74,0,3.4,23.134808,113.318016
水汇国际休闲会所,杨箕,930,0,332,0,3.6,23.129568,113.32285
乐驰棋艺馆,杨箕,301,0,50,0,5,23.131514,113.316956
东浚水汇,杨箕,497,0,326,0,2.9,23.137571,113.31346
足满堂(广联店),杨箕,939,0,116,0,4,23.13737,113.30666
金燊汗蒸养生馆,杨箕,752,0,88,0,4.5,23.126554,113.31349
御足堂(五羊店),杨箕,811,0,97,0,3.9,23.12597,113.31399
枕边游戏(环市东店),杨箕,833,0,200,0,3.5,23.140446,113.312454
安然纳米汗蒸馆(金沙洲店),浔峰岗,952,0,96,0,4.4,23.165005,113.21577
康城沐足(江南大道中),昌岗,68,0,98,0,4.4,23.097336,113.28278
扶元堂(昌岗中路店),昌岗,153,0,172,0,4.4,23.096375,113.28194
星都会KTV,昌岗,824,0,80,0,4.5,23.089724,113.28511
金城桑拿,昌岗,837,0,318,0,3.6,23.096865,113.275116
星都养生馆,昌岗,401,0,111,0,3.8,23.094316,113.28062
金日健康中心,昌岗,927,0,278,0,3.4,23.089302,113.28693
萤点,昌岗,425,0,150,0,4.5,23.100359,113.2814
逸美健养生中心,昌岗,194,0,78,0,4.2,23.0952,113.283325
金逸国际影城,昌岗,665,0,52,0,5,23.101917,113.27966
金太阳(青柳大街),昌岗,796,0,78,0,3.8,23.099743,113.27613
足心堂健康休闲中心,昌岗,600,0,120,0,3.7,23.098848,113.288795
邓老师中医养生馆,昌岗,183,0,50,0,4.4,23.0963,113.281654
众胜棋牌中心,昌岗,466,0,60,0,-1,23.100658,113.28116
脊柱运动梳理(昌岗店),昌岗,387,0,200,0,4.3,23.0962,113.287
明匠曲DIY蛋糕(穗花新村店),昌岗,666,3.3,64,2.8,4.5,23.102926,113.28381
CRISIS怪室真人危机逃生游戏(江南西店),昌岗,539,0,107,0,4.9,23.101604,113.2818
紫禁之城星都会KTV(润政广场店),昌岗,787,0,66,0,-1,23.090084,113.28519
扶之堂中医推拿馆,昌岗,932,0,97,0,4.7,23.08945,113.27923
百莲凯(昌岗中路),昌岗,998,0,113,0,3,23.091846,113.275276
广州太古仓电影库,凤凰新村,667,0,80,0,1,23.095448,113.25919
逸之泉沐足休闲中心,凤凰新村,360,0,65,0,4.1,23.102673,113.26531
金悦足道,凤凰新村,888,0,137,0,4.3,23.103373,113.270775
翠逸阁足浴中心,凤凰新村,769,0,55,0,5,23.09687,113.26905
吉利盲人按摩,凤凰新村,487,0,55,0,4.5,23.098776,113.26703
聚龙湾温泉广州办,凤凰新村,999,0,83,0,5,23.106434,113.270035
兴隆盲人按摩院,凤凰新村,821,0,53,0,-1,23.10511,113.26896
盲人推拿,凤凰新村,996,0,80,0,5,23.092031,113.26576
润龙健康中心,河沙,176,0,100,0,3.7,23.14152,113.22562
鸿盛沐足休闲中心,河沙,286,0,96,0,3,23.143127,113.2253
鸿盛阁休闲保健中心,河沙,275,0,96,0,4,23.143213,113.22474
安然纳米汗蒸馆,河沙,174,0,78,0,4.6,23.1412,113.22572
足福保健中心,东涌,936,0,50,0,4.2,22.884846,113.47972
您想水疗会所,长湴,349,0,185,0,2.4,23.181372,113.35444
今前养生会所,长湴,327,0,72,0,4,23.181631,113.35434
天天沐足,长湴,805,0,81,0,4.7,23.178207,113.36034
沙面保健中心,黄沙,207,0,128,0,5,23.113974,113.24763
玉龙阁桑拿健康中心,黄沙,571,0,316,0,2.6,23.11384,113.25215
芝美,黄沙,748,0,139,0,2,23.122446,113.247444
知足常乐(多宝路),黄沙,776,0,66,0,3.9,23.122372,113.244606
丛桂路,黄沙,233,0,75,0,-1,23.117737,113.24628
九九众康中医养生(文昌南店),黄沙,916,0,78,0,-1,23.1232,113.25074
龙氏脊椎康复治疗中心,板桥,837,0,150,0,5,23.015871,113.39705
御来堂沐足推拿,沙河顶,377,0,50,0,4,23.152088,113.316956
金怡足道(水荫路店),沙河顶,876,0,100,0,3.6,23.147524,113.319466
广东歌舞剧院,沙河顶,224,0,50,0,2.2,23.153517,113.3156
雅悦沐足阁,沙河顶,827,0,96,0,4.2,23.148455,113.30715
健一推拿(水荫直街),沙河顶,948,0,59,0,4.2,23.144842,113.31563
名城水疗,沙河顶,836,0,138,0,3.7,23.153654,113.321594
龙腾休闲会所,沙河顶,918,0,352,0,-1,23.14671,113.319084
御灌堂,沙河顶,445,0,100,0,4,23.151985,113.31761
金燊汗蒸养生馆(水荫路店),沙河顶,972,0,88,0,4.4,23.145536,113.318146
聚脚点沐足棋艺光塔路连锁旗舰店,西门口,193,0,58,0,4.3,23.12962,113.262856
广州金逸国际影城(和业店),西门口,985,0,65,0,4,23.127415,113.253746
碧澄健康中心(越秀店),西门口,850,0,68,0,4.5,23.138954,113.26242
尚品简道沐足,西门口,517,0,126,0,4.3,23.126677,113.26186
足采堂健康休闲中心,西门口,542,0,65,0,4.3,23.135315,113.25938
瓦匠工社,西门口,254,0,61,0,4.7,23.133406,113.26339
佰盛堂健康休闲中心,西门口,406,0,201,0,4.2,23.131712,113.25845
X先生密室,西门口,815,0,87,0,4.1,23.131378,113.27037
康乐盲人按摩中心,西门口,399,0,91,0,4.5,23.131824,113.26627
启悦沐足,西门口,992,0,198,0,3.5,23.124104,113.26814
利足堂健康休闲中心,西门口,576,0,69,0,3.9,23.135267,113.25876
神康盲人保健按摩所,西门口,620,0,50,0,5,23.136482,113.26014
美健能量工房,西门口,773,0,98,0,4,23.128252,113.25561
东升医院按摩中心,西门口,756,0,64,0,3.6,23.125187,113.259155
广州五航商务服务有限公司,西门口,797,0,5000,0,-1,23.131256,113.2702
K-PARTY量贩式KTV,市桥,839,0,56,0,3.8,22.953077,113.37612
康自来沐足休闲会所,市桥,855,0,115,0,4.4,22.94915,113.3731
聚隆休闲中心,市桥,581,0,60,0,2.8,22.96024,113.370735
悦云养生堂,市桥,331,0,100,0,2,22.957697,113.36617
益足康富华店,市桥,301,0,78,0,4.7,22.953138,113.36689
富华沐足休闲中心,市桥,896,0,103,0,3.1,22.95295,113.37666
康泰盲人按摩中心,市桥,309,0,50,0,3.8,22.952703,113.36845
广州市番禺区市桥尔莱按摩店,市桥,451,0,68,0,5,22.957272,113.372314
尊尚公馆,市桥,776,0,800,0,4.3,22.96222,113.366325
康乐按摩院,市桥,911,0,74,0,3.8,22.947737,113.36546
聚元阁养生连锁(丽康店),市桥,440,0,84,0,-1,22.95727,113.3722
蓄元堂中医养生馆,市桥,328,0,232,0,4.6,22.953463,113.36602
3A国康堂,市桥,455,0,67,0,4.5,22.95144,113.36765
育泉休闲中心,烈士陵园,516,0,50,0,3.1,23.129032,113.289444
水玲珑会馆(东山口店),烈士陵园,720,0,236,0,4,23.129494,113.29816
活力无限KTV,烈士陵园,301,0,61,0,4,23.132915,113.28924
骑士养生馆,烈士陵园,629,0,93,0,4.4,23.138584,113.29255
千里行沐足中心,烈士陵园,776,0,81,0,4.5,23.13992,113.292076
闲庭信步养生保健会所,烈士陵园,791,0,155,0,3.5,23.140005,113.291306
嘉年华芬兰馆,烈士陵园,992,0,328,0,4.4,23.127851,113.2842
轻松松推拿中心,烈士陵园,630,0,88,0,3.8,23.128038,113.29529
东川休闲俱乐部,烈士陵园,654,0,80,0,4,23.127098,113.29304
悦康推拿,烈士陵园,693,0,70,0,3.5,23.128586,113.28732
日康推拿,烈士陵园,756,0,60,0,4.2,23.139599,113.29368
浪程会大厅KTV,烈士陵园,971,0,50,0,3.9,23.12588,113.29779
健晖君悦酒店足疗部,金融高新区,255,0,300,0,3.9,41.8207,123.44266
柏高浴宫,金融高新区,894,0,53,0,4.6,41.830788,123.445305
帝豪斯,金融高新区,616,0,890,0,-1,41.81761,123.440865
心乐纯K量贩式KTV,金融高新区,653,0,64,0,4.2,41.817146,123.44186
金谛健康会所,金融高新区,949,0,300,0,2.6,41.82283,123.454025
辽沈晚报,金融高新区,739,0,112,0,-1,41.82612,123.45046
良之子足道,金融高新区,988,0,59,0,4.4,41.815517,123.43614
程华按摩推拿馆,金融高新区,477,0,50,0,4.3,41.82061,123.43779
莎莎足道养生会馆(华府店),金融高新区,693,0,396,0,-1,41.81714,123.43974
千惠良子足道,金融高新区,929,0,90,0,4.5,41.82424,123.43148
地德艾灸推拿馆,金融高新区,539,0,60,0,4.3,41.818993,123.4389
雅姿妈妈产后恢复中心(华府店),金融高新区,585,0,4580,0,-1,41.81873,123.438446
水缘国际休闲会馆,厦滘,842,0,277,0,4.1,23.041658,113.335304
豪门,厦滘,642,0,200,0,-1,23.041498,113.33323
新派KTV(惠信大厦店),厦滘,715,0,56,0,3.6,23.041716,113.334045
康宁推拿,厦滘,632,0,157,0,4,23.041592,113.33316
星海音乐学院-音乐厅,官洲,941,0,80,0,5,23.065163,113.38646
名人会,飞翔公园,412,0,500,0,4,23.176474,113.26635
美嘉华桑拿中心,飞翔公园,542,0,164,0,3.5,23.173439,113.2651
南美休闲会馆机场路店,飞翔公园,781,0,221,0,2.7,23.178976,113.263725
美嘉华休闲会馆,飞翔公园,530,0,201,0,3.6,23.173346,113.26527
龙泉休闲会馆,飞翔公园,554,0,180,0,4.2,23.175524,113.26469
足福堂推拿休闲中心,飞翔公园,606,0,168,0,4.1,23.17089,113.27389
雅涛阁沐足休闲中心,飞翔公园,705,0,65,0,4,23.169937,113.274124
今前养生会所(桃园店),飞翔公园,523,0,137,0,4,23.175047,113.27522
云盛康乐城,飞翔公园,575,0,65,0,3.7,23.17211,113.2747
康之宝推拿沐足,飞翔公园,948,0,78,0,4.8,23.179653,113.26226
平步青云美发沐足中心,飞翔公园,812,0,55,0,4,23.176966,113.262405
康健按摩中心,飞翔公园,564,0,399,0,5,23.176874,113.26492
美堂康宝养生馆,飞翔公园,641,0,65,0,5,23.174461,113.26386
康健盲人按摩中心,飞翔公园,755,0,52,0,4.3,23.171892,113.27661
康尔乐养生堂,飞翔公园,887,0,89,0,4.1,23.172834,113.261765
益康,飞翔公园,904,0,142,0,4.2,23.173468,113.26143
权健自然养生馆,飞翔公园,863,0,57,0,4.7,23.17085,113.277176
君媛轩,飞翔公园,770,0,59,0,4.5,23.176352,113.26268
广州宝氏配音公司录音棚,飞翔公园,874,0,150,0,-1,23.167303,113.26893
怡凯酒店-桑拿洗浴中心,燕岗,910,0,180,0,4.5,23.077026,113.283394
嘉信桑拿保健中心,燕岗,777,0,340,0,2.3,23.083261,113.2847
怡然沐足阁,燕岗,902,0,130,0,5,23.077183,113.283455
扶之堂中医推拿馆,燕岗,768,0,97,0,4.7,23.08945,113.27923
yoyopark儿童主题乐园,燕岗,783,0,64,0,4.1,23.089815,113.276215
益健棋牌推拿,岗顶,973,0,60,0,4.7,23.134722,113.33904
正和堂中医养生会所,岗顶,929,0,128,0,4.2,23.145819,113.339096
华侨友谊酒店懂生沐足中心,天河南,946,0,131,0,3.4,23.137096,113.33995
威尔斯国际(商务)娱乐会所,天河南,964,0,65,0,4.3,23.144674,113.33529
益健棋牌推拿,天河南,893,0,60,0,4.7,23.134722,113.33904
皇家轩尼诗俱乐部,天河南,803,0,200,0,4,23.140657,113.32386
恒大院线,天河南,580,0,137,0,-1,23.132713,113.33378
广州野战拓展,天河南,651,0,125,0,5,23.14015,113.33613
伸适健(天河路店),天河南,764,0,138,0,3.8,23.1434,113.33369
广州野战拓展,黄埔大道,986,0,125,0,5,23.14015,113.33613
优昊家族(时尚天河店),黄埔大道,776,0,52,0,4.5,23.139542,113.33232
益康,三元里,931,0,142,0,4.2,23.173468,113.26143
广州宝氏配音公司录音棚,三元里,576,0,150,0,-1,23.167303,113.26893
资元堂顶级休闲养生会所,体育中心,976,0,90,0,3.7,23.147146,113.32841
广州市龙康盲人推拿店,体育中心,746,0,66,0,5,23.146658,113.33838
保元堂,体育中心,964,0,78,0,4.4,23.135412,113.32749
决胜温莎,体育中心,912,0,78,0,3,23.147928,113.33062
一舞爵士汇,体育中心,650,0,2042,0,4.8,23.134914,113.33435
益健棋牌推拿,体育中心,790,0,60,0,4.7,23.134722,113.33904
康怡休闲会所,体育中心,904,0,94,0,4,23.14871,113.33671
广州市正骨盲人推拿店,体育中心,595,0,140,0,4.4,23.14595,113.33629
正和堂中医养生会所,体育中心,706,0,128,0,4.2,23.145819,113.339096
名豪盛会量贩KTV,体育中心,895,0,167,0,3.5,23.139353,113.32631
子午中医养生馆,体育中心,784,0,73,0,4.2,23.134848,113.33071
青城承道推拿,体育中心,591,0,198,0,-1,23.14184,113.34059
安然纳米汗蒸馆(体育西店),体育中心,837,0,58,0,4.5,23.137373,113.327614
恒大院线,体育中心,900,0,137,0,-1,23.132713,113.33378
保络堂养生馆,体育西路,979,0,126,0,4.9,23.145422,113.325516
广州塞纳河之夜,体育西路,952,0,1300,0,3.5,23.143694,113.32232
道家归真养生堂,体育西路,886,0,238,0,4,23.137173,113.33669
广州野战拓展,体育西路,903,0,125,0,5,23.14015,113.33613
伸适健(天河路店),体育西路,924,0,138,0,3.8,23.1434,113.33369
益康理疗盲人按摩中心,北京路,646,0,105,0,3.3,23.12291,113.28241
广州五航商务服务有限公司,北京路,952,0,5000,0,-1,23.131256,113.2702
摩斯广州真人密室逃脱,北京路,1000,0,52,0,3.8,23.118126,113.28288
一舞爵士汇,石牌桥,599,0,2042,0,4.8,23.134914,113.33435
丽柏国际酒店柏悦棋牌足浴会所,石牌桥,891,0,85,0,4.9,23.142351,113.34611
广州市龙康盲人推拿店,石牌桥,853,0,66,0,5,23.146658,113.33838
正和堂中医养生会所,石牌桥,765,0,128,0,4.2,23.145819,113.339096
青城承道推拿,石牌桥,401,0,198,0,-1,23.14184,113.34059
广州市正骨盲人推拿店,石牌桥,799,0,140,0,4.4,23.14595,113.33629
子午中医养生馆,石牌桥,892,0,73,0,4.2,23.134848,113.33071
捷硕科技,石牌桥,677,0,80,0,5,23.138968,113.344826
伸适健(天河路店),石牌桥,674,0,138,0,3.8,23.1434,113.33369
恒大院线,石牌桥,830,0,137,0,-1,23.132713,113.33378
优昊家族(时尚天河店),石牌桥,604,0,52,0,4.5,23.139542,113.33232
圣丰索菲特大酒店-水疗中心,体育中心南,963,0,1500,0,5,23.144041,113.32195
威尔斯国际(商务)娱乐会所,体育中心南,749,0,65,0,4.3,23.144674,113.33529
御足堂广天店,体育中心南,980,0,75,0,3.9,23.133175,113.33648
决胜温莎,体育中心南,901,0,78,0,3,23.147928,113.33062
一舞爵士汇,体育中心南,693,0,2042,0,4.8,23.134914,113.33435
保络堂养生馆,体育中心南,784,0,126,0,4.9,23.145422,113.325516
皇家轩尼诗俱乐部,体育中心南,653,0,200,0,4,23.140657,113.32386
道家归真养生堂,体育中心南,727,0,238,0,4,23.137173,113.33669
广州塞纳河之夜,体育中心南,912,0,1300,0,3.5,23.143694,113.32232
广州野战拓展,体育中心南,608,0,125,0,5,23.14015,113.33613
恒大院线,体育中心南,872,0,137,0,-1,23.132713,113.33378
君怡国际KTV,体育中心南,915,0,80,0,5,23.146358,113.32473
广州市正骨盲人推拿店,体育中心南,922,0,140,0,4.4,23.14595,113.33629
安然纳米汗蒸馆(蟹石路),京溪南方医院,962,0,55,0,5,23.199594,113.331505
LAVISKI,林和西,897,0,87,0,5,23.14474,113.33873
广州市龙康盲人推拿店,林和西,823,0,66,0,5,23.146658,113.33838
天水伊人,林和西,979,0,172,0,5,23.138884,113.33367
广州市正骨盲人推拿店,林和西,621,0,140,0,4.4,23.14595,113.33629
