name,subway,distance,service_rating,price,environment_rating,overall_rating,location_lat,location_lng
迷鲤寿司店,农讲所,962,2.4,66,2.2,4.5,23.131813,113.29111
大靴子意式餐厅,农讲所,795,0,52,0,4.5,23.126287,113.2789
鱼满塘,农讲所,988,5,80,5,4.5,23.127691,113.27397
黄记煌三汁焖锅(中华广场店),农讲所,764,3,77,3.2,4.5,23.132933,113.28925
好栈坊(德政中路店),农讲所,600,3.3,40,2.7,4.5,23.12917,113.27757
贝趣创意烘焙工作室,农讲所,190,4.3,62,4.3,4.5,23.132229,113.28008
安第斯咖啡,农讲所,835,3.4,46,3.4,4.5,23.132076,113.289894
食为先(德政店),农讲所,227,2.3,48,2.2,4.4,23.134851,113.281006
有骨气食坊(中山三店),农讲所,449,2.2,55,2.2,4.4,23.133547,113.28612
广少茶餐厅广州北京路店,农讲所,696,3.1,45,3.2,4.4,23.128305,113.27719
My Dear Pizza(中山四路店),农讲所,620,4.2,55,3.85,4.4,23.130304,113.27643
尊宝比萨(东风中店),农讲所,788,2.8,43,2.9,4.4,23.137213,113.287926
马拉仔,农讲所,594,0,60,0,4.4,23.130423,113.27664
恒信客家王(车陂店),车陂,987,3.2,58,3.4,4.3,23.122704,113.39778
楚风流,车陂,129,3.2,74,3,4.3,23.13186,113.4015
宁夏老银川,车陂,398,3,48,3.1,4.3,23.128948,113.398506
原味园,车陂,241,3,125,3,4.3,23.131424,113.40412
湘满楼,车陂,68,3.55,68,3.55,4.3,23.131283,113.40155
黑天鹅饺子馆(东圃店),车陂,878,2.1,45,2.6,4.3,23.12892,113.41023
利口福(中山大道中店),车陂,79,3.1,69,3.1,4.3,23.131088,113.402565
喜爱轩酒楼(东圃店),车陂,989,3,73,4,4.2,23.128504,113.41124
秘制家小龙虾(天河店),车陂,128,4.4,94,4,4.2,23.131853,113.40152
兄弟潮汕菜馆,车陂,383,2.9,40,2.8,4.2,23.129013,113.398636
淼鑫猪肚鸡(车陂店),车陂,61,3.65,69,3.7,4.1,23.13126,113.40211
海银海记牛肉(车陂店),车陂,42,3.2,78,3.2,4.1,23.13037,113.40196
欢乐士牛排,车陂,866,3,42,3,4.1,23.126923,113.40926
鲁西肥牛(天河东圃店),车陂,737,0,59,0,4.1,23.126797,113.40768
忠记牛庄,车陂,636,3,46,3,4.1,23.133394,113.396355
新时阁西餐厅,车陂,923,2.8,54,2.8,4.1,23.125761,113.409096
True Love臻爱蛋糕(车陂店),车陂,252,3.55,58,3.55,4.1,23.132639,113.403244
荔枝楼酒家(车陂店),车陂,220,3.1,46,3,4,23.130602,113.40403
98唐厨(天河店),车陂,416,3,60,3.5,4,23.130615,113.40595
万岁寿司(东圃店),车陂,864,3.2,62,3.2,4,23.126505,113.408966
草原情烤羊腿,黄边,641,3.55,63,3.45,3.9,23.230133,113.28782
皇鸽餐厅,黄边,531,2.8,60,2.8,3.8,23.224,113.291115
新洞庭土菜馆(黄边北路店),黄边,337,2.9,44,2.9,3.8,23.228891,113.29051
大汗部落,黄边,193,0,93,0,3.8,23.226715,113.29262
鸣和酒家,黄边,397,3.45,47,3.5,3.7,23.229008,113.28993
清远大鹅湾,黄边,445,2.9,47,2.8,3.7,23.224403,113.29214
广客农家菜(白云大道北店),黄边,656,2.2,40,1.8,3.7,23.226267,113.299805
金汇园潮汕海鲜,黄边,759,2.8,87,2.8,3.6,23.23071,113.28683
汕头福合埕牛肉(黄边店),黄边,729,2.8,78,2,3.5,23.226091,113.30049
高丽园,黄边,187,0,63,0,-1,23.2268,113.29258
澳门街,黄边,100,0,61,0,-1,23.228003,113.29274
月半湾新时尚餐厅(华南影都店),广州火车站,745,3.1,40,3.1,4.2,23.152884,113.25511
丽廊餐厅,广州火车站,954,3.8,253,3.3,4.2,23.146,113.26631
鸿源枝合酒家,广州火车站,914,3.45,53,3.5,4.1,23.161516,113.265335
洞庭土菜馆(站西店),广州火车站,737,2.9,64,2.9,4,23.1559,113.25551
百圣小厨(A店站前横路),广州火车站,817,2.7,49,2.6,4,23.146965,113.2593
绿岛西餐酒廊兰圃公园店,广州火车站,764,2.3,99,4.1,4,23.148417,113.26704
咖啡磨,广州火车站,954,3.2,171,3.7,4,23.145542,113.265
西冰点美食,广州火车站,731,3.6,59,3.5,3.9,23.155537,113.269226
金家紫菜包饭,广州火车站,492,3,41,3,3.9,23.154037,113.25753
文苑厅,广州火车站,147,2.9,50,3,3.8,23.152529,113.26284
友谊酒家,广州火车站,340,3.15,87,3.2,3.8,23.151762,113.26485
汕头食味香火锅店,广州火车站,948,3,94,3,3.8,23.15654,113.253555
龙野城日本料理(流花路店),广州火车站,970,3.3,200,3.3,3.8,23.145935,113.26653
绿岛兰圃parkcafe(解放北路店),广州火车站,764,3.4,60,3.5,3.7,23.14842,113.26704
上膳百品,广州火车站,807,3.5,82,3.8,3.7,23.14696,113.26509
花满轩西餐厅,广州火车站,134,4.5,60,3,3.7,23.15263,113.26279
田中川香菜馆,广州火车站,974,1.8,41,2.2,3.7,23.146027,113.25786
合味来机器人连锁餐厅,广州火车站,994,3,40,3,3.7,23.15626,113.27168
雍雅山房鱼头大王,广州火车站,890,2.6,50,3.6,3.6,23.150604,113.27034
贝果复合式西餐厅,广州火车站,492,3,70,2.9,3.6,23.154036,113.25752
半岛太子酒家,东湖,683,3.2,60,2.9,4.2,23.120178,113.28873
喜锅潮汕牛肉馆东华西路店,东湖,899,3.2,84,3,4.2,23.127949,113.28993
越木西餐厅,东湖,863,4.25,62,4.25,4.2,23.127836,113.29036
幸子料理,东湖,959,3.2,59,3.2,4.2,23.128536,113.28981
逵园1922画廊&Cafe,东湖,879,3,63,3.4,4.2,23.125252,113.302826
湾仔码头酒家,东湖,664,2.6,51,2.7,4.1,23.122414,113.288826
豪佳酒家(东华南路店),东湖,688,2,51,2.2,4.1,23.123753,113.28898
半岛明珠酒家,东湖,885,3.7,60,3.2,4.1,23.117453,113.302704
五哥酸菜鱼(东华东分店),东湖,775,3.65,45,3.45,4.1,23.128271,113.29341
钓鱼翁花园海鲜酒家,东湖,634,3.55,91,3.85,4.1,23.120264,113.2892
成隆行(东山店),东湖,967,3.3,132,2.7,4.1,23.127817,113.301765
东盛海鲜酒家,东湖,804,3,50,3,4.1,23.127665,113.291115
表哥茶餐厅(东湖店),东湖,380,2.7,45,2.7,4,23.124117,113.29285
十三涌乡下菜,东湖,768,3,54,3,4,23.128017,113.29271
邱记潮州沙锅粥,东湖,758,3.45,60,3.4,4,23.128077,113.29325
品鲜荟酒楼,东湖,563,2,48,2,4,23.124224,113.299904
牛鲜馆,东湖,980,3.4,76,3.4,4,23.128403,113.289276
冠华美食,东湖,707,2.8,51,2.7,4,23.126558,113.29947
大禾寿司(东山店),东湖,948,2.6,65,2.6,4,23.128038,113.30122
FaceClub,东湖,468,3,100,3,4,23.118925,113.29164
湘里红,三元里,973,2.5,47,2.4,4.1,23.165277,113.27323
鸿源枝合酒家,三元里,457,3.45,53,3.5,4.1,23.161516,113.265335
毛哥土菜馆,三元里,923,3,60,3,4,23.173532,113.265274
熊姐川菜馆,三元里,203,2.9,56,2.8,4,23.164162,113.26521
AA AFRICAN RESTAURANT,三元里,394,4,40,3.3,4,23.167915,113.26104
湘满楼(瑶台西街店),三元里,775,3.1,50,3.1,4,23.166143,113.25617
川湘园(瑶台西街店),三元里,761,2.8,44,2.8,4,23.165194,113.256256
烤肉先生,三元里,318,3.3,98,3.3,3.9,23.167511,113.26165
潮汕枝合菜馆(总店),三元里,652,3.1,79,3,3.9,23.167961,113.269424
新惠爱私房菜,三元里,991,2.5,51,2.3,3.9,23.166761,113.273285
成和美食,三元里,382,2.9,44,3,3.9,23.167831,113.26111
五稻香顶尖健康美食汇,三元里,796,3.55,100,3.75,3.9,23.171524,113.25975
利昌酒楼(三元里店),三元里,850,3.65,56,3.55,3.8,23.172255,113.26012
广花湘菜馆,三元里,200,2.9,40,2.9,3.8,23.166868,113.26265
老北方饺子馆(景豪商业大厦西),三元里,648,2.4,40,2.4,3.8,23.168043,113.26934
鲜有鱼川粤菜馆,三元里,198,3.65,44,3.65,3.8,23.163572,113.263565
色兰堡,三元里,210,2.9,50,2.3,3.7,23.163458,113.26379
旺角街美食,三元里,533,2.3,47,2.5,3.7,23.162336,113.26776
美食屋韩国料理,三元里,936,3.2,44,3,3.7,23.160147,113.27091
卡石特石清真餐厅,三元里,145,3,62,3,3.6,23.166447,113.262924
Lazy Beer(滨江西店),一德路,752,3.4,90,3.4,4.1,23.116205,113.27036
广州科斯塔法式牛排西餐厅,一德路,988,4.4,73,4.55,4.1,23.120441,113.25415
食鸡专门店,一德路,760,1.8,64,2.1,4.1,23.112614,113.26609
新浩文菜馆,一德路,974,3,41,2.4,4.1,23.116558,113.25458
得云宫,一德路,946,2.8,62,2.7,4.1,23.12228,113.272285
仙景休闲美食,一德路,948,3.65,52,3.6,4.1,23.12033,113.254524
老王美食,一德路,544,2.9,111,2.8,4.1,23.114685,113.261375
陶源居酒家,一德路,377,2.8,55,3.2,4,23.115694,113.263626
鸿星海鲜酒家起义路店,一德路,863,2,102,2.3,4,23.122475,113.27131
兴之和美食城,一德路,814,2.6,40,2,4,23.116163,113.271
台山风味,一德路,759,2.8,55,2.8,4,23.112595,113.26602
庙色唇音乐主题餐厅,一德路,837,3,49,3,4,23.111586,113.26442
鸿兴快餐店,一德路,212,2.9,40,2.9,4,23.120878,113.26298
猫屎咖啡(上下九店),一德路,905,3,50,3,4,23.12041,113.25496
MUSE CLUB,一德路,303,2.8,100,2.8,4,23.117437,113.26607
塔影楼,一德路,891,2.8,50,3,4,23.113054,113.25796
CAFFEBENE(长堤店),一德路,259,4.1,40,4,4,23.116983,113.2648
胜记饭店,一德路,436,2.7,70,2.7,3.9,23.11805,113.26782
竹溪私厨,一德路,720,2.7,51,2.7,3.9,23.124002,113.2683
喜宴酒家,一德路,714,2.2,45,2.3,3.9,23.123602,113.26868
贰叁茶屋,体育中心,804,4.25,53,4.3,4.7,23.133915,113.33233
失踪周末咖啡,体育中心,429,3,56,3,4.7,23.13721,113.33663
曼索蒂咖啡(正佳广场店),体育中心,267,2.8,60,2.9,4.7,23.13865,113.33366
7INN郁源咖啡,体育中心,788,3.2,42,3.2,4.7,23.134207,113.33194
班克咖啡总店,体育中心,748,3.2,44,3.1,4.7,23.134586,113.33198
The Loft,体育中心,476,3,238,3,4.7,23.140553,113.33959
澳门街(都市店),体育中心,642,2.5,73,2.6,4.6,23.1465,113.33541
必胜客(正佳广场餐厅),体育中心,267,2.6,54,3,4.6,23.13865,113.33366
饭菜真香,体育中心,972,4.1,41,4.05,4.6,23.140074,113.325455
西贝莜面村(正佳店),体育中心,267,3.4,79,3.4,4.6,23.13865,113.33366
阿一鲍鱼酒家(旗舰店),体育中心,831,3.2,259,3.2,4.6,23.147547,113.3383
CHACHA日式烧烤,体育中心,983,2.8,119,3.1,4.6,23.146015,113.32722
叹东西,体育中心,812,0,67,0,4.6,23.142534,113.32724
比利心思(正佳店),体育中心,258,3,74,3,4.6,23.138504,113.33427
卡撒浓汤(中信广场店),体育中心,813,3,60,3,4.6,23.147326,113.33148
爱客多蛋糕店(体育西路站),体育中心,855,3.5,68,3.5,4.6,23.136692,113.32782
不出二品,体育中心,243,3,50,3,4.6,23.138884,113.33367
表叔茶餐厅(万菱汇店),体育中心,281,2.8,49,3,4.5,23.138573,113.33636
灰太狼烤肉,体育中心,164,3,57,3,4.5,23.139423,113.33421
荔雅图餐厅,体育中心,331,4.5,284,4.55,4.5,23.13851,113.332794
佬湘楼(珀丽店),晓港,655,2.8,69,2.8,4.2,23.097094,113.282425
达镖国际酒店49楼-荟星阁西餐厅,晓港,644,3.2,105,3.4,4.2,23.096207,113.28304
鸿星海鲜酒家(粤港潮楼店),晓港,178,3,80,3.2,4.1,23.100197,113.289825
必胜客(昌岗苏宁店),晓港,753,2.6,62,3,4.1,23.096252,113.28179
红头船美食坊(新港西路店),晓港,485,1.9,82,2,4.1,23.101503,113.292465
万岁寿司(昌岗旗舰店),晓港,705,3.95,82,4.3,4.1,23.096624,113.28212
茗园酒家,晓港,680,3.05,60,3.2,4.1,23.101082,113.29473
南园酒家美食,晓港,754,3.4,66,4.2,4,23.105982,113.28676
尚馆概念餐厅,晓港,779,3,61,4,4,23.106236,113.289795
仙踪林(江南西店),晓港,950,2.2,45,2.4,4,23.10263,113.27976
如记餐厅,晓港,745,2.8,65,2.7,4,23.1017,113.28152
必胜客(中大科技园餐厅),晓港,912,2.7,65,2.9,4,23.099287,113.29727
绿茵阁咖啡店(广州江南西店),晓港,989,3.4,69,3.6,4,23.101704,113.279015
卡朋西餐(江南大道店),晓港,545,2.6,47,2.7,3.9,23.098333,113.28313
永盈茶餐厅(江南大道中店),晓港,616,2.3,42,2,3.9,23.097694,113.28259
广饮讲食饭店(江南大道店),晓港,646,2.2,56,1.5,3.9,23.094574,113.28474
川渝四川特色美食店,晓港,711,2.9,42,2.8,3.9,23.100168,113.29524
协奏坊自助餐,晓港,667,3,68,3.2,3.9,23.096933,113.28237
嘉壹轩酒家,晓港,699,3.35,61,3.2,3.9,23.105627,113.28781
Y-SUSHI寿司店,晓港,796,3.85,65,3.9,3.9,23.095284,113.28194
汉釜宫(人和店),人和,61,3.1,50,3,3.7,23.341446,113.301865
佰味王自助烧烤涮（人和店）,人和,103,3,51,3,3.6,23.341837,113.30149
淼鑫猪肚鸡(西成路店),人和,799,3.4,59,3.4,3.2,23.348604,113.30091
周记饕之家(人和店),人和,563,3,52,3.1,3.1,23.337742,113.30608
鱼意日本料理人和店,人和,109,3.4,50,3.35,2.7,23.340582,113.302315
和兴餐厅,人和,991,0,41,0,2.5,23.34942,113.29789
驴鼎记四季火锅,季华园,970,3.45,62,3.35,4.1,23.008904,113.12354
潮味,季华园,977,3.3,40,3.35,4.1,23.018055,113.12278
牛牛西餐城,季华园,834,3.4,62,3.4,4,23.016207,113.122375
小肥羊(季华路店),季华园,483,2.5,75,2.4,4,23.016685,113.11288
码头往事重庆火锅,季华园,846,3.7,66,3.6,4,23.012201,113.12332
阿春燕翅馆(同华店),季华园,779,3.2,138,3,4,23.018934,113.11884
海悦酒家,季华园,800,3,83,3.6,3.9,23.018227,113.10989
猪腰一家,季华园,815,1.8,65,2.3,3.9,23.00913,113.121956
金河蛇餐馆(华远店),季华园,585,3.2,73,3.2,3.9,23.013718,113.12073
珠江渔邨,季华园,874,2.4,73,2.9,3.8,23.006807,113.10961
南北缘饺子馆,季华园,646,2.8,40,2.8,3.8,23.016493,113.12
安薇塔英式红茶,季华园,884,3.4,72,3.75,3.8,23.01819,113.12148
茗趣轩茶艺馆,季华园,768,3,47,3,3.8,23.018951,113.11859
金苑轩酒家,季华园,536,2.8,62,2.9,3.7,23.015875,113.111015
阿具客家土菜馆(佛山大道店),季华园,557,2.8,74,2.8,3.7,23.012152,113.10969
盛捌日本料理,季华园,892,2.8,136,3,3.7,23.018484,113.121284
鸽天下,季华园,209,2,55,2.4,3.6,23.01206,113.11323
山水茶艺馆,季华园,812,2.9,56,2.9,3.6,23.013344,113.12301
潮诚美食,季华园,483,2.9,63,2.9,3.6,23.01612,113.111984
聚隆阁美食,季华园,865,3.5,60,3.5,3.6,23.010738,113.12322
宙司蛋糕,南桂路,789,3.3,62,3.4,4,23.038397,113.16792
叹茶去,南桂路,245,3.7,54,4,3.9,23.042498,113.160774
潮汕人家饭店(天佑六路店),南桂路,782,3,42,2.9,3.9,23.035742,113.15468
禾绿回转寿司(万科广场店),南桂路,305,4.35,69,4.35,3.8,23.042997,113.16109
丰依粥食(桂城店),南桂路,830,2.3,55,2.3,3.8,23.047762,113.160965
意家之煮海鲜肥牛自助火锅(桂城店),南桂路,241,0,100,0,3.8,23.04122,113.162636
回味麻辣香锅,南桂路,468,3.95,52,3.85,3.8,23.044455,113.16126
美华西饼(鹿璟村店),南桂路,512,3,50,3,3.7,23.037836,113.16473
老地方湘菜馆(湘佃园店),南桂路,442,3,47,2.9,3.5,23.03634,113.16009
雍景湾大酒楼(怡翠花园店),南桂路,954,2.8,46,2.8,3.5,23.039803,113.16981
良友饮食店,南桂路,859,2.8,40,2.8,3.5,23.03658,113.15314
重庆烤鱼餐馆,南桂路,833,3,40,3,3.5,23.047785,113.16005
避风塘美食城,南桂路,627,2.3,59,2.8,3.4,23.034695,113.16116
银太阳中西餐厅东二分店,南桂路,464,3,47,3,3.3,23.036142,113.16088
富粥一世海鲜酒家(桂城店),南桂路,629,2.8,66,3.2,3.2,23.045877,113.15942
卡玛俱乐部,南桂路,767,3.5,100,3.45,2.9,23.047178,113.161156
忆江南(万科广场店),南桂路,405,0,45,0,2.3,23.04388,113.16127
天府水煮鱼,南桂路,988,0,50,0,-1,23.038774,113.150986
精粉世家,南桂路,193,0,40,0,-1,23.042044,113.1606
故湘亲湘菜馆,南桂路,777,0,40,0,-1,23.045567,113.15549
凤凰山庄,南村万博,822,2.2,61,2,3.8,23.017717,113.35336
原味园(中华美食城店),南村万博,954,0,107,0,3.8,23.017971,113.3501
中华美食城,南村万博,989,2.9,64,2.9,3.7,23.018354,113.35017
牛肉彪(华碧店),南村万博,857,3.55,74,3.6,3.6,23.002863,113.35627
頭壹莊,南村万博,955,0,47,0,3.6,23.017971,113.3501
东星大酒店-维纳斯西餐厅,南村万博,995,3.45,78,3.45,3.6,23.01892,113.35746
柴乐坊,南村万博,944,0,84,0,3.6,23.018385,113.35137
渔哥味稻(南村镇店),南村万博,931,3,97,2.7,3.2,23.00204,113.35512
凤城食家,南村万博,967,2.2,99,2,3.2,23.018084,113.35007
东星高品大酒楼,南村万博,977,3,50,3,3,23.018932,113.35676
迎宾海鲜酒家,南村万博,914,2,65,2.5,2.8,23.014015,113.346466
潇湘YUE语(洞庭土菜馆升级品牌店),南村万博,241,0,58,0,-1,23.012087,113.35598
失踪周末咖啡,体育西路,880,3,56,3,4.7,23.13721,113.33663
曼索蒂咖啡(正佳广场店),体育西路,606,2.8,60,2.9,4.7,23.13865,113.33366
九毛九山西面馆(花城汇店),体育西路,628,3.2,51,3.2,4.6,23.132078,113.33119
饭菜真香,体育西路,438,4.1,41,4.05,4.6,23.140074,113.325455
表妹靓点餐厅(维家思店),体育西路,903,3.8,53,4.1,4.6,23.131056,113.334145
必胜客(正佳广场餐厅),体育西路,606,2.6,54,3,4.6,23.13865,113.33366
西贝莜面村(正佳店),体育西路,606,3.4,79,3.4,4.6,23.13865,113.33366
中意茶餐厅,体育西路,628,3,50,3,4.6,23.132078,113.33119
叹东西,体育西路,629,0,67,0,4.6,23.142534,113.32724
比利心思(正佳店),体育西路,661,3,74,3,4.6,23.138504,113.33427
爱客多蛋糕店(体育西路站),体育西路,32,3.5,68,3.5,4.6,23.136692,113.32782
True Love臻爱蛋糕(珠江新城店),体育西路,638,3.9,56,3.85,4.6,23.131975,113.33121
不出二品,体育西路,617,3,50,3,4.6,23.138884,113.33367
妹坨小龙虾(天河店NO.2),体育西路,316,4,99,3.7,4.5,23.134735,113.33001
表叔茶餐厅(万菱汇店),体育西路,871,2.8,49,3,4.5,23.138573,113.33636
皇悦酒家(天河路),体育西路,326,2.9,70,3.1,4.5,23.139288,113.32613
荔雅图餐厅,体育西路,518,4.5,284,4.55,4.5,23.13851,113.332794
灰太狼烤肉,体育西路,690,3,57,3,4.5,23.139423,113.33421
味千拉面(广州体育西路店),体育西路,119,3.5,44,3.7,4.5,23.137966,113.327774
食全食美(时尚天河店),体育西路,473,0,48,0,4.5,23.139637,113.3316
绿茵阁咖啡厅(广州港艺店),客村,263,3.5,70,3.3,4.3,23.102736,113.329605
大四川火锅,客村,280,3.55,52,3.55,4.2,23.100628,113.32933
潮庭精工,客村,400,2.8,76,4.1,4.2,23.10315,113.33087
渝风楼重庆风味酒楼(赤岗店),客村,524,3.3,61,3.3,4.2,23.101763,113.33224
釜山港韩国料理,客村,988,2.4,72,1.7,4.2,23.10067,113.31757
湛江鸡食府,客村,482,3.35,46,3.3,4.2,23.098127,113.32897
南蛮亭,客村,160,3.4,90,3.7,4.2,23.100698,113.32739
新保挪威三文鱼(赤岗店),客村,759,3.7,47,3.6,4.2,23.096203,113.33083
黄记煌三汁焖锅(丽影广场店),客村,206,3.3,77,3.4,4.1,23.101454,113.329
御信客家王赤岗分店,客村,773,2.5,52,2.5,4.1,23.104591,113.33418
菜园子,客村,571,2.9,48,2.9,4.1,23.099207,113.32251
重庆烤鱼(客村店),客村,535,2.3,43,2,4.1,23.103542,113.32211
Don Mateo马地奥西餐厅,客村,486,4,40,3,4,23.105175,113.33051
清心鸡沙田乳鸽店(赤岗总店),客村,980,2.2,60,2.2,4,23.096388,113.334404
京本台湾涮涮锅(丽影广场店),客村,69,3.8,72,3.9,4,23.101837,113.32651
淼鑫猪肚鸡(海珠旗舰店),客村,967,0,62,0,4,23.102156,113.33657
甜心宝贝(丽影广场店),客村,107,2,40,2.4,4,23.101797,113.3281
利口福(赤岗店),客村,994,3.2,80,3.2,4,23.09593,113.334145
其美烤肉自助火锅城,客村,980,2.9,50,3,3.9,23.096766,113.31949
玫瑰园意式西餐厅,客村,703,3.2,52,3.2,3.9,23.100574,113.333786
Milano歌韵意大利餐厅,洛溪,831,4,105,3.95,4.1,23.056307,113.302345
必胜客(洛溪店),洛溪,331,2.1,54,2.4,4,23.049168,113.30845
新城酒家,洛溪,579,2.9,42,2.9,4,23.04748,113.31052
新疆伊斯坦美食城,洛溪,482,2.1,70,2.1,4,23.05314,113.30299
小天鹅饺子馆(第十分店),洛溪,439,2.6,55,2.6,4,23.052681,113.30296
品上品,洛溪,949,3.1,57,3.2,4,23.041573,113.30129
慕尼克1820德国餐厅(洛溪店),洛溪,745,0,82,0,4,23.055767,113.30324
午后咖啡,洛溪,884,3.7,53,3.75,4,23.056273,113.30104
富湘楼,洛溪,268,3.2,47,3.2,3.9,23.047253,113.30659
三毛烧烤粥吧,洛溪,462,3.1,62,3,3.9,23.052834,113.30281
1号台台湾涮涮锅,洛溪,340,2.8,55,2.9,3.9,23.048859,113.3085
粤盛海鲜美食城,洛溪,489,3.75,87,3.7,3.9,23.053038,113.30266
三锅演义(吉祥南街店),洛溪,332,4.5,44,4.5,3.9,23.047375,113.30769
绿茵阁咖啡厅莱茵江畔分店,洛溪,304,2.2,71,3,3.9,23.046879,113.30384
老北京涮羊肉(北环路),洛溪,566,2.2,91,2.3,3.8,23.053745,113.30248
厨艺馆,洛溪,626,2.8,41,2.8,3.8,23.053957,113.30174
天泉美蛙鱼头,洛溪,566,3,47,3,3.8,23.053528,113.30209
茂港渔村酒家,洛溪,650,3.3,86,3.25,3.7,23.05409,113.30154
金筷子川菜馆,洛溪,969,2.2,41,2.1,3.7,23.04088,113.30281
合富烧腊快餐,洛溪,457,3.45,48,3.35,3.7,23.04707,113.30897
广州富力丽思卡尔顿酒店-邱吉尔吧,妇儿中心,762,3.2,166,3.3,4.8,23.121908,113.333984
一龙拉面,妇儿中心,927,4.35,47,3.95,4.7,23.136532,113.33253
稻菊日本料理,妇儿中心,391,3.4,115,3.5,4.7,23.127445,113.33494
食了来,妇儿中心,771,3.1,61,3,4.7,23.126566,113.338524
72街(盈丰店),妇儿中心,874,4,45,4.05,4.7,23.131325,113.32333
阿翁名菜,妇儿中心,883,0,298,0,4.7,23.13533,113.3352
幸福和房,妇儿中心,862,3.9,197,3.9,4.7,23.126554,113.32299
潮泰居美食店,妇儿中心,772,2.1,40,2.3,4.7,23.135103,113.32983
贰叁茶屋,妇儿中心,637,4.25,53,4.3,4.7,23.133915,113.33233
7INN郁源咖啡,妇儿中心,663,3.2,42,3.2,4.7,23.134207,113.33194
班克咖啡总店,妇儿中心,706,3.2,44,3.1,4.7,23.134586,113.33198
May Make Cake(美倾烘焙),妇儿中心,818,4.05,55,4.05,4.7,23.12808,113.33922
九毛九山西面馆(花城汇店),妇儿中心,422,3.2,51,3.2,4.6,23.132078,113.33119
表妹靓点餐厅(维家思店),妇儿中心,430,3.8,53,4.1,4.6,23.131056,113.334145
中意茶餐厅,妇儿中心,422,3,50,3,4.6,23.132078,113.33119
宴遇中餐厅,妇儿中心,387,3.9,228,4.45,4.6,23.127626,113.33494
标帜餐厅,妇儿中心,386,3.4,99,3.5,4.6,23.127426,113.33488
富Top火锅城,妇儿中心,658,3.3,87,3.4,4.6,23.123135,113.32801
尚宴菜馆,妇儿中心,722,3,69,3,4.6,23.126036,113.337845
天吧,妇儿中心,545,3.3,228,3.4,4.6,23.123549,113.32979
鹰鹏草原碳烤羊腿,大石,928,0,48,0,3.9,23.030567,113.32323
清茗居茶楼,大石,968,0,44,0,3.9,23.030079,113.32186
港轩中西餐厅,大石,381,3.6,47,3.6,3.8,23.02025,113.32695
潮记潮汕菜馆,大石,818,3.25,53,3.1,3.8,23.0195,113.32139
心湘事成酒楼,大石,272,3.45,50,3.45,3.8,23.02109,113.327736
大表哥小表妹港式茶餐厅,大石,753,3.4,40,3.4,3.8,23.02656,113.3215
聚茗鼎新派川菜城,大石,105,0,54,0,3.8,23.022612,113.32778
万家盛宴,大石,925,3.5,57,3.65,3.8,23.018276,113.32106
高朋北方味道,大石,843,3.6,46,3.45,3.8,23.019373,113.32118
大塘烧鹅(建华路店),大石,746,2.9,40,2.9,3.7,23.02724,113.322014
湘香私房菜,大石,437,1.8,48,2.3,3.7,23.024391,113.32391
红湘馆,大石,860,3.2,49,3.1,3.7,23.019358,113.321
忆江南(番禺店),大石,336,2.9,57,3,3.6,23.024088,113.32485
巴蜀人家(群贤路店),大石,513,2.9,40,2.8,3.6,23.02448,113.32317
德宝湘味楼,大石,717,3.35,54,3.45,3.6,23.026651,113.32195
晶晶粤西特色美食,大石,335,3.75,60,3.8,3.5,23.020517,113.32774
皇上皇钙骨馆,大石,521,2.5,48,2.2,3.5,23.024363,113.323074
秘制小龙虾,大石,211,0,43,0,2.8,23.02164,113.32777
欢聚美食店,大石,430,0,66,0,-1,23.019867,113.32948
名轩湛江鸡饭店,大石,841,0,47,0,-1,23.029428,113.33323
南园开记,中山八,621,2.8,49,2.8,4,23.13681,113.23917
一个寿司,中山八,609,3.85,48,3.65,4,23.13329,113.24498
美心西饼(荔景店),中山八,784,3.2,41,2.7,4,23.13172,113.2471
泮溪酒家,中山八,561,2.8,67,3.5,3.9,23.127192,113.242744
食养坊(龙津西店),中山八,761,2.7,59,2.9,3.9,23.124393,113.23993
誉点茶荟,中山八,832,3.4,45,3.6,3.8,23.12622,113.2455
森伟美食,中山八,953,1.6,41,2.1,3.8,23.128967,113.24844
莫大毛(泮塘店),中山八,504,2.6,41,2.6,3.7,23.128073,113.243
点聚舜裕茶点荟,中山八,999,3.55,47,3.75,3.7,23.12685,113.24799
必胜客(中山八店),中山八,95,2.4,60,2.5,3.7,23.13144,113.24036
海南羊庄,中山八,956,3.6,55,3.5,3.7,23.13399,113.2306
小菜王,中山八,197,2.2,49,2.2,3.6,23.131985,113.241196
聚喜私厨,中山八,441,3.35,82,3.5,3.6,23.129389,113.23563
鹅记渔庄,中山八,377,3,49,2.9,3.6,23.129519,113.242645
18FOREVER餐饮店,中山八,915,0,42,0,3.6,23.125902,113.24628
富荔茶餐厅,中山八,333,2.8,64,3,3.5,23.13075,113.242676
百岁鸡食店,中山八,975,3.2,41,2.8,3.5,23.127935,113.24829
大塘烧鹅(多宝路店),中山八,975,2.6,40,2.6,3.4,23.122784,113.24202
竹溪酒家,中山八,786,2.3,47,2.4,3.3,23.12416,113.23914
六婶西关小厨(富力商贸大厦店),中山八,676,2.7,56,2.7,3.3,23.131079,113.24607
清远大鹅湾,江夏,801,2.9,47,2.8,3.7,23.224403,113.29214
珍伟猪肚包鸡黄石店,江夏,935,2.2,75,2.5,3.5,23.210985,113.29534
聚缘轩饺子坊,江夏,970,2.9,40,2.8,3.5,23.210903,113.29576
